bridge_id,component_id,timestamp,scenario,data_source,traffic_load,heavy_vehicle_percentage,temperature,rainfall,environmental_exposure,age,cumulative_load,last_maintenance_years,maintenance_delay,previous_health,material_factor,protection,type_code,health_score,target_health_1y
SYN-0000,DECK_0,2020-01-01,Normal operation,SYNTHETIC,72.4303703321482,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,39.29304819746623,40.418471591378285,4.000000000000003,0.0,11.5715,1.3730827168908353,0.579999999999998,0,11.5715,8.7125
SYN-0000,DECK_0,2021-01-01,Normal operation,SYNTHETIC,73.19052217942644,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,40.293048197466256,41.4059344325641,4.999999999999999,0.0,8.7125,1.3730827168908353,0.4999999999999975,0,8.7125,5.1378
SYN-0000,PIER_1,2010-01-01,Normal operation,SYNTHETIC,75.30714315613761,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,29.293048197466057,30.07466475011893,29.293048197466057,0.0,8.9858,1.2500811791659616,0.0,1,8.9858,3.055
SYN-0000,PIER_1,2011-01-01,Normal operation,SYNTHETIC,76.74541977195022,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,30.293048197466042,31.101347413779738,30.293048197466042,0.0,3.055,1.2500811791659616,0.0,1,3.055,0.0
SYN-0000,PIER_1,2012-01-01,Normal operation,SYNTHETIC,77.83155611056131,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,31.293048197466028,32.14763849179696,31.293048197466028,0.0,0.0,1.2500811791659616,0.0,1,0.0,0.0
SYN-0000,PIER_1,2013-01-01,Normal operation,SYNTHETIC,78.29962811594977,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,32.29304819746603,33.20873716046879,32.29304819746603,0.0,0.0,1.2500811791659616,0.0,1,0.0,0.0
SYN-0000,PIER_1,2014-01-01,Normal operation,SYNTHETIC,78.03503543661466,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,33.29304819746606,34.27621718146842,33.29304819746606,0.0,0.0,1.2500811791659616,0.0,1,0.0,0.0
SYN-0000,PIER_1,2015-01-01,Normal operation,SYNTHETIC,77.10255958844948,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,34.293048197466085,35.340089938861674,34.293048197466085,0.0,0.0,1.2500811791659616,0.0,1,0.0,0.0
SYN-0000,PIER_1,2016-01-01,Normal operation,SYNTHETIC,75.73050318031721,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,35.29304819746611,36.39125000065301,0.0,0.0,22.0,1.2500811791659616,0.9,1,22.0,20.1281
SYN-0000,PIER_1,2017-01-01,Normal operation,SYNTHETIC,74.25479347306876,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,36.29304819746614,37.423704446101006,1.0,0.0,20.1281,1.2500811791659616,0.8199999999999995,1,20.1281,18.1656
SYN-0000,PIER_1,2018-01-01,Normal operation,SYNTHETIC,73.03673567021383,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,37.29304819746617,38.43604014172616,1.9999999999999991,0.0,18.1656,1.2500811791659616,0.739999999999999,1,18.1656,16.0845
SYN-0000,PIER_1,2019-01-01,Normal operation,SYNTHETIC,72.37455280314232,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,38.2930481974662,39.43176972567171,3.000000000000001,0.0,16.0845,1.2500811791659616,0.6599999999999985,1,16.0845,13.8797
SYN-0000,PIER_1,2020-01-01,Normal operation,SYNTHETIC,72.4303703321482,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,39.29304819746623,40.418471591378285,4.000000000000003,0.0,13.8797,1.2500811791659616,0.579999999999998,1,13.8797,11.2425
SYN-0000,PIER_1,2021-01-01,Normal operation,SYNTHETIC,73.19052217942644,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,40.293048197466256,41.4059344325641,4.999999999999999,0.0,11.2425,1.2500811791659616,0.4999999999999975,1,11.2425,8.6904
SYN-0000,PIER_2,2010-01-01,Normal operation,SYNTHETIC,75.30714315613761,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,29.293048197466057,30.07466475011893,29.293048197466057,0.0,30.1395,0.9595340902312444,0.0,1,30.1395,25.7609
SYN-0000,PIER_2,2011-01-01,Normal operation,SYNTHETIC,76.74541977195022,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,30.293048197466042,31.101347413779738,30.293048197466042,0.0,25.7609,0.9595340902312444,0.0,1,25.7609,20.75
SYN-0000,PIER_2,2012-01-01,Normal operation,SYNTHETIC,77.83155611056131,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,31.293048197466028,32.14763849179696,31.293048197466028,0.0,20.75,0.9595340902312444,0.0,1,20.75,15.347
SYN-0000,PIER_2,2013-01-01,Normal operation,SYNTHETIC,78.29962811594977,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,32.29304819746603,33.20873716046879,32.29304819746603,0.0,15.347,0.9595340902312444,0.0,1,15.347,10.1049
SYN-0000,PIER_2,2014-01-01,Normal operation,SYNTHETIC,78.03503543661466,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,33.29304819746606,34.27621718146842,33.29304819746606,0.0,10.1049,0.9595340902312444,0.0,1,10.1049,4.9007
SYN-0000,PIER_2,2015-01-01,Normal operation,SYNTHETIC,77.10255958844948,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,34.293048197466085,35.340089938861674,34.293048197466085,0.0,4.9007,0.9595340902312444,0.0,1,4.9007,0.0
SYN-0000,PIER_2,2016-01-01,Normal operation,SYNTHETIC,75.73050318031721,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,35.29304819746611,36.39125000065301,0.0,0.0,22.0,0.9595340902312444,0.9,1,22.0,20.5533
SYN-0000,PIER_2,2017-01-01,Normal operation,SYNTHETIC,74.25479347306876,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,36.29304819746614,37.423704446101006,1.0,0.0,20.5533,0.9595340902312444,0.8199999999999995,1,20.5533,19.0136
SYN-0000,PIER_2,2018-01-01,Normal operation,SYNTHETIC,73.03673567021383,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,37.29304819746617,38.43604014172616,1.9999999999999991,0.0,19.0136,0.9595340902312444,0.739999999999999,1,19.0136,17.404
SYN-0000,PIER_2,2019-01-01,Normal operation,SYNTHETIC,72.37455280314232,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,38.2930481974662,39.43176972567171,3.000000000000001,0.0,17.404,0.9595340902312444,0.6599999999999985,1,17.404,15.8202
SYN-0000,PIER_2,2020-01-01,Normal operation,SYNTHETIC,72.4303703321482,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,39.29304819746623,40.418471591378285,4.000000000000003,0.0,15.8202,0.9595340902312444,0.579999999999998,1,15.8202,14.0015
SYN-0000,PIER_2,2021-01-01,Normal operation,SYNTHETIC,73.19052217942644,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,40.293048197466256,41.4059344325641,4.999999999999999,0.0,14.0015,0.9595340902312444,0.4999999999999975,1,14.0015,11.9795
SYN-0000,PIER_3,2010-01-01,Normal operation,SYNTHETIC,75.30714315613761,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,29.293048197466057,30.07466475011893,29.293048197466057,0.0,32.7331,0.9239116987337319,0.0,1,32.7331,28.0689
SYN-0000,PIER_3,2011-01-01,Normal operation,SYNTHETIC,76.74541977195022,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,30.293048197466042,31.101347413779738,30.293048197466042,0.0,28.0689,0.9239116987337319,0.0,1,28.0689,23.3535
SYN-0000,PIER_3,2012-01-01,Normal operation,SYNTHETIC,77.83155611056131,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,31.293048197466028,32.14763849179696,31.293048197466028,0.0,23.3535,0.9239116987337319,0.0,1,23.3535,18.2827
SYN-0000,PIER_3,2013-01-01,Normal operation,SYNTHETIC,78.29962811594977,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,32.29304819746603,33.20873716046879,32.29304819746603,0.0,18.2827,0.9239116987337319,0.0,1,18.2827,13.1799
SYN-0000,PIER_3,2014-01-01,Normal operation,SYNTHETIC,78.03503543661466,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,33.29304819746606,34.27621718146842,33.29304819746606,0.0,13.1799,0.9239116987337319,0.0,1,13.1799,7.8113
SYN-0000,PIER_3,2015-01-01,Normal operation,SYNTHETIC,77.10255958844948,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,34.293048197466085,35.340089938861674,34.293048197466085,0.0,7.8113,0.9239116987337319,0.0,1,7.8113,2.1486
SYN-0000,PIER_3,2016-01-01,Normal operation,SYNTHETIC,75.73050318031721,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,35.29304819746611,36.39125000065301,0.0,0.0,24.148600000000002,0.9239116987337319,0.9,1,24.1486,22.9251
SYN-0000,PIER_3,2017-01-01,Normal operation,SYNTHETIC,74.25479347306876,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,36.29304819746614,37.423704446101006,1.0,0.0,22.9251,0.9239116987337319,0.8199999999999995,1,22.9251,21.533
SYN-0000,PIER_3,2018-01-01,Normal operation,SYNTHETIC,73.03673567021383,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,37.29304819746617,38.43604014172616,1.9999999999999991,0.0,21.533,0.9239116987337319,0.739999999999999,1,21.533,20.0745
SYN-0000,PIER_3,2019-01-01,Normal operation,SYNTHETIC,72.37455280314232,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,38.2930481974662,39.43176972567171,3.000000000000001,0.0,20.0745,0.9239116987337319,0.6599999999999985,1,20.0745,18.5469
SYN-0000,PIER_3,2020-01-01,Normal operation,SYNTHETIC,72.4303703321482,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,39.29304819746623,40.418471591378285,4.000000000000003,0.0,18.5469,0.9239116987337319,0.579999999999998,1,18.5469,16.8483
SYN-0000,PIER_3,2021-01-01,Normal operation,SYNTHETIC,73.19052217942644,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,40.293048197466256,41.4059344325641,4.999999999999999,0.0,16.8483,0.9239116987337319,0.4999999999999975,1,16.8483,14.7415
SYN-0000,PIER_4,2010-01-01,Normal operation,SYNTHETIC,75.30714315613761,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,29.293048197466057,30.07466475011893,29.293048197466057,0.0,6.4447,1.2849828137009482,0.0,1,6.4447,0.0
SYN-0000,PIER_4,2011-01-01,Normal operation,SYNTHETIC,76.74541977195022,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,30.293048197466042,31.101347413779738,30.293048197466042,0.0,0.0,1.2849828137009482,0.0,1,0.0,0.0
SYN-0000,PIER_4,2012-01-01,Normal operation,SYNTHETIC,77.83155611056131,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,31.293048197466028,32.14763849179696,31.293048197466028,0.0,0.0,1.2849828137009482,0.0,1,0.0,0.0
SYN-0000,PIER_4,2013-01-01,Normal operation,SYNTHETIC,78.29962811594977,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,32.29304819746603,33.20873716046879,32.29304819746603,0.0,0.0,1.2849828137009482,0.0,1,0.0,0.0
SYN-0000,PIER_4,2014-01-01,Normal operation,SYNTHETIC,78.03503543661466,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,33.29304819746606,34.27621718146842,33.29304819746606,0.0,0.0,1.2849828137009482,0.0,1,0.0,0.0
SYN-0000,PIER_4,2015-01-01,Normal operation,SYNTHETIC,77.10255958844948,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,34.293048197466085,35.340089938861674,34.293048197466085,0.0,0.0,1.2849828137009482,0.0,1,0.0,0.0
SYN-0000,PIER_4,2016-01-01,Normal operation,SYNTHETIC,75.73050318031721,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,35.29304819746611,36.39125000065301,0.0,0.0,22.0,1.2849828137009482,0.9,1,22.0,20.0466
SYN-0000,PIER_4,2017-01-01,Normal operation,SYNTHETIC,74.25479347306876,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,36.29304819746614,37.423704446101006,1.0,0.0,20.0466,1.2849828137009482,0.8199999999999995,1,20.0466,18.1139
SYN-0000,PIER_4,2018-01-01,Normal operation,SYNTHETIC,73.03673567021383,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,37.29304819746617,38.43604014172616,1.9999999999999991,0.0,18.1139,1.2849828137009482,0.739999999999999,1,18.1139,16.0843
SYN-0000,PIER_4,2019-01-01,Normal operation,SYNTHETIC,72.37455280314232,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,38.2930481974662,39.43176972567171,3.000000000000001,0.0,16.0843,1.2849828137009482,0.6599999999999985,1,16.0843,13.7613
SYN-0000,PIER_4,2020-01-01,Normal operation,SYNTHETIC,72.4303703321482,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,39.29304819746623,40.418471591378285,4.000000000000003,0.0,13.7613,1.2849828137009482,0.579999999999998,1,13.7613,11.3868
SYN-0000,PIER_4,2021-01-01,Normal operation,SYNTHETIC,73.19052217942644,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,40.293048197466256,41.4059344325641,4.999999999999999,0.0,11.3868,1.2849828137009482,0.4999999999999975,1,11.3868,8.9037
SYN-0000,BEARING_5,2010-01-01,Normal operation,SYNTHETIC,75.30714315613761,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,29.293048197466057,30.07466475011893,29.293048197466057,0.0,0.0,0.8722425115720738,0.0,2,0.0,0.0
SYN-0000,BEARING_5,2011-01-01,Normal operation,SYNTHETIC,76.74541977195022,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,30.293048197466042,31.101347413779738,30.293048197466042,0.0,0.0,0.8722425115720738,0.0,2,0.0,0.0
SYN-0000,BEARING_5,2012-01-01,Normal operation,SYNTHETIC,77.83155611056131,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,31.293048197466028,32.14763849179696,31.293048197466028,0.0,0.0,0.8722425115720738,0.0,2,0.0,0.0
SYN-0000,BEARING_5,2013-01-01,Normal operation,SYNTHETIC,78.29962811594977,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,32.29304819746603,33.20873716046879,32.29304819746603,0.0,0.0,0.8722425115720738,0.0,2,0.0,0.0
SYN-0000,BEARING_5,2014-01-01,Normal operation,SYNTHETIC,78.03503543661466,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,33.29304819746606,34.27621718146842,33.29304819746606,0.0,0.0,0.8722425115720738,0.0,2,0.0,0.0
SYN-0000,BEARING_5,2015-01-01,Normal operation,SYNTHETIC,77.10255958844948,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,34.293048197466085,35.340089938861674,34.293048197466085,0.0,0.0,0.8722425115720738,0.0,2,0.0,0.0
SYN-0000,BEARING_5,2016-01-01,Normal operation,SYNTHETIC,75.73050318031721,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,35.29304819746611,36.39125000065301,0.0,0.0,22.0,0.8722425115720738,0.9,2,22.0,19.8511
SYN-0000,BEARING_5,2017-01-01,Normal operation,SYNTHETIC,74.25479347306876,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,36.29304819746614,37.423704446101006,1.0,0.0,19.8511,0.8722425115720738,0.8199999999999995,2,19.8511,17.6992
SYN-0000,BEARING_5,2018-01-01,Normal operation,SYNTHETIC,73.03673567021383,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,37.29304819746617,38.43604014172616,1.9999999999999991,0.0,17.6992,0.8722425115720738,0.739999999999999,2,17.6992,15.317
SYN-0000,BEARING_5,2019-01-01,Normal operation,SYNTHETIC,72.37455280314232,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,38.2930481974662,39.43176972567171,3.000000000000001,0.0,15.317,0.8722425115720738,0.6599999999999985,2,15.317,12.9605
SYN-0000,BEARING_5,2020-01-01,Normal operation,SYNTHETIC,72.4303703321482,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,39.29304819746623,40.418471591378285,4.000000000000003,0.0,12.9605,0.8722425115720738,0.579999999999998,2,12.9605,10.3504
SYN-0000,BEARING_5,2021-01-01,Normal operation,SYNTHETIC,73.19052217942644,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,40.293048197466256,41.4059344325641,4.999999999999999,0.0,10.3504,0.8722425115720738,0.4999999999999975,2,10.3504,7.432
SYN-0000,JOINT_6,2010-01-01,Normal operation,SYNTHETIC,75.30714315613761,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,29.293048197466057,30.07466475011893,29.293048197466057,0.0,0.0,1.336241383066628,0.0,3,0.0,0.0
SYN-0000,JOINT_6,2011-01-01,Normal operation,SYNTHETIC,76.74541977195022,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,30.293048197466042,31.101347413779738,30.293048197466042,0.0,0.0,1.336241383066628,0.0,3,0.0,0.0
SYN-0000,JOINT_6,2012-01-01,Normal operation,SYNTHETIC,77.83155611056131,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,31.293048197466028,32.14763849179696,31.293048197466028,0.0,0.0,1.336241383066628,0.0,3,0.0,0.0
SYN-0000,JOINT_6,2013-01-01,Normal operation,SYNTHETIC,78.29962811594977,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,32.29304819746603,33.20873716046879,32.29304819746603,0.0,0.0,1.336241383066628,0.0,3,0.0,0.0
SYN-0000,JOINT_6,2014-01-01,Normal operation,SYNTHETIC,78.03503543661466,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,33.29304819746606,34.27621718146842,33.29304819746606,0.0,0.0,1.336241383066628,0.0,3,0.0,0.0
SYN-0000,JOINT_6,2015-01-01,Normal operation,SYNTHETIC,77.10255958844948,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,34.293048197466085,35.340089938861674,34.293048197466085,0.0,0.0,1.336241383066628,0.0,3,0.0,0.0
SYN-0000,JOINT_6,2016-01-01,Normal operation,SYNTHETIC,75.73050318031721,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,35.29304819746611,36.39125000065301,0.0,0.0,22.0,1.336241383066628,0.9,3,22.0,19.021
SYN-0000,JOINT_6,2017-01-01,Normal operation,SYNTHETIC,74.25479347306876,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,36.29304819746614,37.423704446101006,1.0,0.0,19.021,1.336241383066628,0.8199999999999995,3,19.021,15.9292
SYN-0000,JOINT_6,2018-01-01,Normal operation,SYNTHETIC,73.03673567021383,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,37.29304819746617,38.43604014172616,1.9999999999999991,0.0,15.9292,1.336241383066628,0.739999999999999,3,15.9292,12.5905
SYN-0000,JOINT_6,2019-01-01,Normal operation,SYNTHETIC,72.37455280314232,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,38.2930481974662,39.43176972567171,3.000000000000001,0.0,12.5905,1.336241383066628,0.6599999999999985,3,12.5905,9.3995
SYN-0000,JOINT_6,2020-01-01,Normal operation,SYNTHETIC,72.4303703321482,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,39.29304819746623,40.418471591378285,4.000000000000003,0.0,9.3995,1.336241383066628,0.579999999999998,3,9.3995,5.8742
SYN-0000,JOINT_6,2021-01-01,Normal operation,SYNTHETIC,73.19052217942644,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,40.293048197466256,41.4059344325641,4.999999999999999,0.0,5.8742,1.336241383066628,0.4999999999999975,3,5.8742,1.8957
SYN-0000,JOINT_7,2010-01-01,Normal operation,SYNTHETIC,75.30714315613761,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,29.293048197466057,30.07466475011893,29.293048197466057,0.0,0.0,1.563802781322039,0.0,3,0.0,0.0
SYN-0000,JOINT_7,2011-01-01,Normal operation,SYNTHETIC,76.74541977195022,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,30.293048197466042,31.101347413779738,30.293048197466042,0.0,0.0,1.563802781322039,0.0,3,0.0,0.0
SYN-0000,JOINT_7,2012-01-01,Normal operation,SYNTHETIC,77.83155611056131,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,31.293048197466028,32.14763849179696,31.293048197466028,0.0,0.0,1.563802781322039,0.0,3,0.0,0.0
SYN-0000,JOINT_7,2013-01-01,Normal operation,SYNTHETIC,78.29962811594977,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,32.29304819746603,33.20873716046879,32.29304819746603,0.0,0.0,1.563802781322039,0.0,3,0.0,0.0
SYN-0000,JOINT_7,2014-01-01,Normal operation,SYNTHETIC,78.03503543661466,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,33.29304819746606,34.27621718146842,33.29304819746606,0.0,0.0,1.563802781322039,0.0,3,0.0,0.0
SYN-0000,JOINT_7,2015-01-01,Normal operation,SYNTHETIC,77.10255958844948,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,34.293048197466085,35.340089938861674,34.293048197466085,0.0,0.0,1.563802781322039,0.0,3,0.0,0.0
SYN-0000,JOINT_7,2016-01-01,Normal operation,SYNTHETIC,75.73050318031721,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,35.29304819746611,36.39125000065301,0.0,0.0,22.0,1.563802781322039,0.9,3,22.0,18.6894
SYN-0000,JOINT_7,2017-01-01,Normal operation,SYNTHETIC,74.25479347306876,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,36.29304819746614,37.423704446101006,1.0,0.0,18.6894,1.563802781322039,0.8199999999999995,3,18.6894,15.0225
SYN-0000,JOINT_7,2018-01-01,Normal operation,SYNTHETIC,73.03673567021383,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,37.29304819746617,38.43604014172616,1.9999999999999991,0.0,15.0225,1.563802781322039,0.739999999999999,3,15.0225,11.3202
SYN-0000,JOINT_7,2019-01-01,Normal operation,SYNTHETIC,72.37455280314232,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,38.2930481974662,39.43176972567171,3.000000000000001,0.0,11.3202,1.563802781322039,0.6599999999999985,3,11.3202,7.2496
SYN-0000,JOINT_7,2020-01-01,Normal operation,SYNTHETIC,72.4303703321482,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,39.29304819746623,40.418471591378285,4.000000000000003,0.0,7.2496,1.563802781322039,0.579999999999998,3,7.2496,2.5039
SYN-0000,JOINT_7,2021-01-01,Normal operation,SYNTHETIC,73.19052217942644,18.16635319256157,34.04074175751871,1779.604459571696,0.21592414352135467,40.293048197466256,41.4059344325641,4.999999999999999,0.0,2.5039,1.563802781322039,0.4999999999999975,3,2.5039,0.0
SYN-0001,DECK_0,2010-01-01,High traffic,SYNTHETIC,95.79194433926405,22.376587068256878,14.949637922298487,2106.05928238937,0.680963670884647,13.530698153477958,18.761920436489905,13.530698153477958,0.0,60.258,1.245943398667321,0.0,0,60.258,55.2821
SYN-0001,DECK_0,2011-01-01,High traffic,SYNTHETIC,97.23022095507666,22.376587068256878,14.949637922298487,2106.05928238937,0.680963670884647,14.530698153477966,20.14853923647158,14.530698153477966,0.0,55.2821,1.245943398667321,0.0,0,55.2821,50.501
SYN-0001,DECK_0,2012-01-01,High traffic,SYNTHETIC,98.31635729368774,22.376587068256878,14.949637922298487,2106.05928238937,0.680963670884647,15.530698153477973,21.55597754699578,15.530698153477973,0.0,50.501,1.245943398667321,0.0,0,50.501,45.6516
SYN-0001,DECK_0,2013-01-01,High traffic,SYNTHETIC,98.78442929907621,22.376587068256878,14.949637922298487,2106.05928238937,0.680963670884647,16.530698153477967,22.97913802577587,16.530698153477967,0.0,45.6516,1.245943398667321,0.0,0,45.6516,40.1144
SYN-0001,DECK_0,2014-01-01,High traffic,SYNTHETIC,98.5198366197411,22.376587068256878,14.949637922298487,2106.05928238937,0.680963670884647,17.530698153477953,24.409073995406406,17.530698153477953,0.0,40.1144,1.245943398667321,0.0,0,40.1144,34.2591
SYN-0001,DECK_0,2015-01-01,High traffic,SYNTHETIC,97.58736077157592,22.376587068256878,14.949637922298487,2106.05928238937,0.680963670884647,18.53069815347794,25.835179902018243,18.53069815347794,0.0,34.2591,1.245943398667321,0.0,0,34.2591,27.697
SYN-0001,DECK_0,2016-01-01,High traffic,SYNTHETIC,96.21530436344365,22.376587068256878,14.949637922298487,2106.05928238937,0.680963670884647,19.530698153477925,27.247787924747303,19.530698153477925,0.0,27.697,1.245943398667321,0.0,0,27.697,21.0319
